city,district,item_category,target_age_ratio,consumer_fit_score
서울특별시,동대문구,폐기물/환경,0.405,0.2203
서울특별시,동대문구,조경/녹지관리,0.405,0.2203
서울특별시,동작구,IT장비/전산,0.44,0.878
서울특별시,동작구,인쇄/홍보물,0.44,0.878
서울특별시,동작구,행사/운영용역,0.44,0.878
서울특별시,동작구,사무용품/소모품,0.44,0.878
서울특별시,동작구,기타/미분류,0.44,0.878
서울특별시,동작구,시설유지보수,0.44,0.7222
서울특별시,동작구,차량/운송,0.44,0.7222
서울특별시,동작구,전문용역/컨설팅,0.44,0.7222
서울특별시,동작구,경비/보안,0.44,0.7222
서울특별시,동작구,건설/공사,0.44,0.7222
서울특별시,동작구,급수/전기/설비,0.44,0.7222
서울특별시,동작구,보험/금융,0.44,0.7222
서울특별시,동작구,청소/환경미화,0.44,0.7222
서울특별시,동작구,급식/식자재,0.445,0.6243
서울특별시,동작구,교육물품/교구,0.29,0.5259
서울특별시,동작구,의료/복지용품,0.27,0.3989
서울특별시,동작구,방역/소독,0.56,0.36
서울특별시,동작구,폐기물/환경,0.405,0.2203
서울특별시,동작구,조경/녹지관리,0.405,0.2203
서울특별시,마포구,IT장비/전산,0.44,0.878
서울특별시,마포구,인쇄/홍보물,0.44,0.878
서울특별시,마포구,행사/운영용역,0.44,0.878
서울특별시,마포구,사무용품/소모품,0.44,0.878
서울특별시,마포구,기타/미분류,0.44,0.878
서울특별시,마포구,시설유지보수,0.44,0.7222
서울특별시,마포구,차량/운송,0.44,0.7222
서울특별시,마포구,전문용역/컨설팅,0.44,0.7222
서울특별시,마포구,경비/보안,0.44,0.7222
서울특별시,마포구,건설/공사,0.44,0.7222
서울특별시,마포구,급수/전기/설비,0.44,0.7222
서울특별시,마포구,보험/금융,0.44,0.7222
서울특별시,마포구,청소/환경미화,0.44,0.7222
서울특별시,마포구,급식/식자재,0.445,0.6243
서울특별시,마포구,교육물품/교구,0.29,0.5259
서울특별시,마포구,의료/복지용품,0.27,0.3989
서울특별시,마포구,방역/소독,0.56,0.36
서울특별시,마포구,폐기물/환경,0.405,0.2203
서울특별시,마포구,조경/녹지관리,0.405,0.2203
서울특별시,서대문구,IT장비/전산,0.44,0.878
서울특별시,서대문구,인쇄/홍보물,0.44,0.878
서울특별시,서대문구,행사/운영용역,0.44,0.878
서울특별시,서대문구,사무용품/소모품,0.44,0.878
서울특별시,서대문구,기타/미분류,0.44,0.878
서울특별시,서대문구,시설유지보수,0.44,0.7222
서울특별시,서대문구,차량/운송,0.44,0.7222
서울특별시,서대문구,전문용역/컨설팅,0.44,0.7222
서울특별시,서대문구,경비/보안,0.44,0.7222
서울특별시,서대문구,건설/공사,0.44,0.7222
서울특별시,서대문구,급수/전기/설비,0.44,0.7222
서울특별시,서대문구,보험/금융,0.44,0.7222
서울특별시,서대문구,청소/환경미화,0.44,0.7222
서울특별시,서대문구,급식/식자재,0.445,0.6243
서울특별시,서대문구,교육물품/교구,0.29,0.5259
서울특별시,서대문구,의료/복지용품,0.27,0.3989
서울특별시,서대문구,방역/소독,0.56,0.36
서울특별시,서대문구,폐기물/환경,0.405,0.2203
서울특별시,서대문구,조경/녹지관리,0.405,0.2203
서울특별시,서초구,IT장비/전산,0.44,0.878
서울특별시,서초구,인쇄/홍보물,0.44,0.878
서울특별시,서초구,행사/운영용역,0.44,0.878
서울특별시,서초구,사무용품/소모품,0.44,0.878
서울특별시,서초구,기타/미분류,0.44,0.878
서울특별시,서초구,시설유지보수,0.44,0.7222
서울특별시,서초구,차량/운송,0.44,0.7222
서울특별시,서초구,전문용역/컨설팅,0.44,0.7222
서울특별시,서초구,경비/보안,0.44,0.7222
서울특별시,서초구,건설/공사,0.44,0.7222
서울특별시,서초구,급수/전기/설비,0.44,0.7222
서울특별시,서초구,보험/금융,0.44,0.7222
서울특별시,서초구,청소/환경미화,0.44,0.7222
서울특별시,서초구,급식/식자재,0.445,0.6243
서울특별시,서초구,교육물품/교구,0.29,0.5259
서울특별시,서초구,의료/복지용품,0.27,0.3989
서울특별시,서초구,방역/소독,0.56,0.36
서울특별시,서초구,폐기물/환경,0.405,0.2203
서울특별시,서초구,조경/녹지관리,0.405,0.2203
서울특별시,성동구,IT장비/전산,0.44,0.878
서울특별시,성동구,인쇄/홍보물,0.44,0.878
서울특별시,성동구,행사/운영용역,0.44,0.878
서울특별시,성동구,사무용품/소모품,0.44,0.878
서울특별시,성동구,기타/미분류,0.44,0.878
서울특별시,성동구,시설유지보수,0.44,0.7222
서울특별시,성동구,차량/운송,0.44,0.7222
서울특별시,성동구,전문용역/컨설팅,0.44,0.7222
서울특별시,성동구,경비/보안,0.44,0.7222
서울특별시,성동구,건설/공사,0.44,0.7222
서울특별시,성동구,급수/전기/설비,0.44,0.7222
서울특별시,성동구,보험/금융,0.44,0.7222
서울특별시,성동구,청소/환경미화,0.44,0.7222
서울특별시,성동구,급식/식자재,0.445,0.6243
서울특별시,성동구,교육물품/교구,0.29,0.5259
서울특별시,성동구,의료/복지용품,0.27,0.3989
서울특별시,성동구,방역/소독,0.56,0.36
서울특별시,성동구,폐기물/환경,0.405,0.2203
서울특별시,성동구,조경/녹지관리,0.405,0.2203
서울특별시,성북구,IT장비/전산,0.44,0.878
서울특별시,성북구,인쇄/홍보물,0.44,0.878
서울특별시,성북구,행사/운영용역,0.44,0.878
서울특별시,성북구,사무용품/소모품,0.44,0.878
서울특별시,성북구,기타/미분류,0.44,0.878
서울특별시,성북구,시설유지보수,0.44,0.7222
서울특별시,성북구,차량/운송,0.44,0.7222
서울특별시,성북구,전문용역/컨설팅,0.44,0.7222
서울특별시,성북구,경비/보안,0.44,0.7222
서울특별시,성북구,건설/공사,0.44,0.7222
서울특별시,성북구,급수/전기/설비,0.44,0.7222
서울특별시,성북구,보험/금융,0.44,0.7222
서울특별시,성북구,청소/환경미화,0.44,0.7222
서울특별시,성북구,급식/식자재,0.445,0.6243
서울특별시,성북구,교육물품/교구,0.29,0.5259
서울특별시,성북구,의료/복지용품,0.27,0.3989
서울특별시,성북구,방역/소독,0.56,0.36
서울특별시,성북구,폐기물/환경,0.405,0.2203
서울특별시,성북구,조경/녹지관리,0.405,0.2203
서울특별시,송파구,IT장비/전산,0.44,0.878
서울특별시,송파구,인쇄/홍보물,0.44,0.878
서울특별시,송파구,행사/운영용역,0.44,0.878
서울특별시,송파구,사무용품/소모품,0.44,0.878
서울특별시,송파구,기타/미분류,0.44,0.878
서울특별시,송파구,시설유지보수,0.44,0.7222
서울특별시,송파구,차량/운송,0.44,0.7222
서울특별시,송파구,전문용역/컨설팅,0.44,0.7222
서울특별시,송파구,경비/보안,0.44,0.7222
서울특별시,송파구,건설/공사,0.44,0.7222
서울특별시,송파구,급수/전기/설비,0.44,0.7222
서울특별시,송파구,보험/금융,0.44,0.7222
서울특별시,송파구,청소/환경미화,0.44,0.7222
서울특별시,송파구,급식/식자재,0.445,0.6243
서울특별시,송파구,교육물품/교구,0.29,0.5259
서울특별시,송파구,의료/복지용품,0.27,0.3989
서울특별시,송파구,방역/소독,0.56,0.36
서울특별시,송파구,폐기물/환경,0.405,0.2203
서울특별시,송파구,조경/녹지관리,0.405,0.2203
서울특별시,양천구,IT장비/전산,0.44,0.878
서울특별시,양천구,인쇄/홍보물,0.44,0.878
서울특별시,양천구,행사/운영용역,0.44,0.878
서울특별시,양천구,사무용품/소모품,0.44,0.878
서울특별시,양천구,기타/미분류,0.44,0.878
서울특별시,양천구,시설유지보수,0.44,0.7222
서울특별시,양천구,차량/운송,0.44,0.7222
서울특별시,양천구,전문용역/컨설팅,0.44,0.7222
서울특별시,양천구,경비/보안,0.44,0.7222
서울특별시,양천구,건설/공사,0.44,0.7222
서울특별시,양천구,급수/전기/설비,0.44,0.7222
서울특별시,양천구,보험/금융,0.44,0.7222
서울특별시,양천구,청소/환경미화,0.44,0.7222
서울특별시,양천구,급식/식자재,0.445,0.6243
서울특별시,양천구,교육물품/교구,0.29,0.5259
서울특별시,양천구,의료/복지용품,0.27,0.3989
서울특별시,양천구,방역/소독,0.56,0.36
서울특별시,양천구,폐기물/환경,0.405,0.2203
서울특별시,양천구,조경/녹지관리,0.405,0.2203
서울특별시,영등포구,IT장비/전산,0.44,0.878
서울특별시,영등포구,인쇄/홍보물,0.44,0.878
서울특별시,영등포구,행사/운영용역,0.44,0.878
서울특별시,영등포구,사무용품/소모품,0.44,0.878
서울특별시,영등포구,기타/미분류,0.44,0.878
서울특별시,영등포구,시설유지보수,0.44,0.7222
서울특별시,영등포구,차량/운송,0.44,0.7222
서울특별시,영등포구,전문용역/컨설팅,0.44,0.7222
서울특별시,영등포구,경비/보안,0.44,0.7222
서울특별시,영등포구,건설/공사,0.44,0.7222
서울특별시,영등포구,급수/전기/설비,0.44,0.7222
서울특별시,영등포구,보험/금융,0.44,0.7222
서울특별시,영등포구,청소/환경미화,0.44,0.7222
서울특별시,영등포구,급식/식자재,0.445,0.6243
서울특별시,영등포구,교육물품/교구,0.29,0.5259
서울특별시,영등포구,의료/복지용품,0.27,0.3989
서울특별시,영등포구,방역/소독,0.56,0.36
서울특별시,영등포구,폐기물/환경,0.405,0.2203
서울특별시,영등포구,조경/녹지관리,0.405,0.2203
서울특별시,용산구,IT장비/전산,0.44,0.878
서울특별시,용산구,인쇄/홍보물,0.44,0.878
서울특별시,용산구,행사/운영용역,0.44,0.878
서울특별시,용산구,사무용품/소모품,0.44,0.878
서울특별시,용산구,기타/미분류,0.44,0.878
서울특별시,용산구,시설유지보수,0.44,0.7222
서울특별시,용산구,차량/운송,0.44,0.7222
서울특별시,용산구,전문용역/컨설팅,0.44,0.7222
서울특별시,용산구,경비/보안,0.44,0.7222
서울특별시,용산구,건설/공사,0.44,0.7222
서울특별시,용산구,급수/전기/설비,0.44,0.7222
서울특별시,용산구,보험/금융,0.44,0.7222
서울특별시,용산구,청소/환경미화,0.44,0.7222
서울특별시,용산구,급식/식자재,0.445,0.6243
서울특별시,용산구,교육물품/교구,0.29,0.5259
서울특별시,용산구,의료/복지용품,0.27,0.3989
서울특별시,용산구,방역/소독,0.56,0.36
서울특별시,용산구,폐기물/환경,0.405,0.2203
서울특별시,용산구,조경/녹지관리,0.405,0.2203
서울특별시,은평구,IT장비/전산,0.44,0.878
서울특별시,은평구,인쇄/홍보물,0.44,0.878
서울특별시,은평구,행사/운영용역,0.44,0.878
서울특별시,은평구,사무용품/소모품,0.44,0.878
서울특별시,은평구,기타/미분류,0.44,0.878
서울특별시,은평구,시설유지보수,0.44,0.7222
서울특별시,은평구,차량/운송,0.44,0.7222
서울특별시,은평구,전문용역/컨설팅,0.44,0.7222
서울특별시,은평구,경비/보안,0.44,0.7222
서울특별시,은평구,건설/공사,0.44,0.7222
서울특별시,은평구,급수/전기/설비,0.44,0.7222
서울특별시,은평구,보험/금융,0.44,0.7222
서울특별시,은평구,청소/환경미화,0.44,0.7222
서울특별시,은평구,급식/식자재,0.445,0.6243
서울특별시,은평구,교육물품/교구,0.29,0.5259
서울특별시,은평구,의료/복지용품,0.27,0.3989
서울특별시,은평구,방역/소독,0.56,0.36
서울특별시,은평구,폐기물/환경,0.405,0.2203
서울특별시,은평구,조경/녹지관리,0.405,0.2203
서울특별시,종로구,IT장비/전산,0.44,0.878
서울특별시,종로구,인쇄/홍보물,0.44,0.878
서울특별시,종로구,행사/운영용역,0.44,0.878
서울특별시,종로구,사무용품/소모품,0.44,0.878
서울특별시,종로구,기타/미분류,0.44,0.878
서울특별시,종로구,시설유지보수,0.44,0.7222
서울특별시,종로구,차량/운송,0.44,0.7222
서울특별시,종로구,전문용역/컨설팅,0.44,0.7222
서울특별시,종로구,경비/보안,0.44,0.7222
서울특별시,종로구,건설/공사,0.44,0.7222
서울특별시,종로구,급수/전기/설비,0.44,0.7222
서울특별시,종로구,보험/금융,0.44,0.7222
서울특별시,종로구,청소/환경미화,0.44,0.7222
서울특별시,종로구,급식/식자재,0.445,0.6243
서울특별시,종로구,교육물품/교구,0.29,0.5259
서울특별시,종로구,의료/복지용품,0.27,0.3989
서울특별시,종로구,방역/소독,0.56,0.36
서울특별시,종로구,폐기물/환경,0.405,0.2203
서울특별시,종로구,조경/녹지관리,0.405,0.2203
서울특별시,중구,IT장비/전산,0.44,0.878
서울특별시,중구,인쇄/홍보물,0.44,0.878
서울특별시,중구,행사/운영용역,0.44,0.878
서울특별시,중구,사무용품/소모품,0.44,0.878
서울특별시,중구,기타/미분류,0.44,0.878
서울특별시,중구,시설유지보수,0.44,0.7222
서울특별시,중구,차량/운송,0.44,0.7222
서울특별시,중구,전문용역/컨설팅,0.44,0.7222
서울특별시,중구,경비/보안,0.44,0.7222
서울특별시,중구,건설/공사,0.44,0.7222
서울특별시,중구,급수/전기/설비,0.44,0.7222
서울특별시,중구,보험/금융,0.44,0.7222
서울특별시,중구,청소/환경미화,0.44,0.7222
서울특별시,중구,급식/식자재,0.445,0.6243
서울특별시,중구,교육물품/교구,0.29,0.5259
서울특별시,중구,의료/복지용품,0.27,0.3989
서울특별시,중구,방역/소독,0.56,0.36
서울특별시,중구,폐기물/환경,0.405,0.2203
서울특별시,중구,조경/녹지관리,0.405,0.2203
서울특별시,중랑구,IT장비/전산,0.44,0.878
서울특별시,중랑구,인쇄/홍보물,0.44,0.878
서울특별시,중랑구,행사/운영용역,0.44,0.878
서울특별시,중랑구,사무용품/소모품,0.44,0.878
서울특별시,중랑구,기타/미분류,0.44,0.878
서울특별시,중랑구,시설유지보수,0.44,0.7222
서울특별시,중랑구,차량/운송,0.44,0.7222
서울특별시,중랑구,전문용역/컨설팅,0.44,0.7222
서울특별시,중랑구,경비/보안,0.44,0.7222
서울특별시,중랑구,건설/공사,0.44,0.7222
서울특별시,중랑구,급수/전기/설비,0.44,0.7222
서울특별시,중랑구,보험/금융,0.44,0.7222
서울특별시,중랑구,청소/환경미화,0.44,0.7222
서울특별시,중랑구,급식/식자재,0.445,0.6243
서울특별시,중랑구,교육물품/교구,0.29,0.5259
서울특별시,중랑구,의료/복지용품,0.27,0.3989
서울특별시,중랑구,방역/소독,0.56,0.36
서울특별시,중랑구,폐기물/환경,0.405,0.2203
서울특별시,중랑구,조경/녹지관리,0.405,0.2203
세종특별자치시,세종시,교육물품/교구,0.345,1.0
세종특별자치시,세종시,급식/식자재,0.51,1.0
세종특별자치시,세종시,IT장비/전산,0.455,1.0
세종특별자치시,세종시,시설유지보수,0.46,1.0
세종특별자치시,세종시,인쇄/홍보물,0.455,1.0
세종특별자치시,세종시,행사/운영용역,0.455,1.0
세종특별자치시,세종시,사무용품/소모품,0.455,1.0
세종특별자치시,세종시,차량/운송,0.46,1.0
세종특별자치시,세종시,전문용역/컨설팅,0.46,1.0
세종특별자치시,세종시,경비/보안,0.46,1.0
세종특별자치시,세종시,건설/공사,0.46,1.0
